npi,specialty_code
1568571206,41
1568571248,20
1568572535,16
1568572535,66
1568572592,41
1568572618,41
1568572717,2
1568572717,6
1568572725,8
1568572832,30
1568572949,41
1568573400,13
1568573772,40
1568573806,16
1568573889,16
1568574689,40
1568574937,66
1568574994,8
1568574994,41
1568575835,1
1568575975,40
1568576080,16
1568576155,10
1568576155,41
1568576445,41
1568576635,66
1568576643,40
1568576981,41
1568577567,18
1568577658,9
1568577658,15
1568577906,41
1568577906,68
1568577906,78
1568578250,66
1568578474,40
1568578987,2
1568579019,41
1568579415,16
1568580405,41
1568581429,20
1568581726,8
1568581759,68
1568581759,78
1568583201,30
1568584159,14
1568585891,4
1568586428,40
1568586774,66
1568587061,41
1568587236,45
1568588622,40
1568590206,5
1568590545,40
1568591576,14
1568591576,84
1568593374,41
1568593580,41
1568596682,8
1568596682,66
1568597250,6
1568598720,1
1568598720,41
1568599918,1
1568600963,8
1568601854,8
1568602837,33
1568604221,36
1568604619,16
1568604924,41
1568604965,16
1568605350,13
1568605350,13
1568605525,66
1568605608,5
1568605947,41
1568606036,10
1568606036,41
1568606044,13
1568606416,8
1568606564,40
1568607414,16
1568609030,2
1568610483,8
1568610525,41
1568610830,41
1568611549,22
1568612729,5
1568613016,5
1568613313,8
1568614345,10
1568615029,5
1568615482,8
1568615607,8
1568616365,29
1568616365,41
1568616365,66
1568616563,25
1568616787,40
1568616787,68
1568616787,78
1568617108,13
1568617108,30
1568617348,1
1568618221,30
1568620268,30
1568620821,30
1568620896,5
1568621449,30
1568621803,32
1568621894,5
1568621910,41
1568622355,2
1568622520,41
1568622827,16
1568622884,40
1568623445,4
1568623635,41
1568624385,40
1568624708,66
1568624872,40
1568624948,1
1568625275,30
1568625796,41
1568626042,5
1568626331,66
1568626430,40
1568627073,40
1568627222,1
1568627602,20
1568628725,41
1568628824,8
1568629053,2
1568629582,5
1568629889,1
1568629889,8
1568631091,41
1568631901,6
1568631901,30
1568631901,41
1568633170,36
1568633444,18
1568633600,41
1568633717,30
1568633782,5
1568633881,40
1568634509,30
1568634822,13
1568635399,66
1568635704,41
1568636009,41
1568636033,40
1568636033,68
1568636033,78
1568636462,18
1568636678,66
1568637239,20
1568637361,18
1568638625,41
1568638625,78
1568638807,30
1568639185,30
1568639573,13
1568639995,41
1568640076,30
1568640076,78
1568640720,20
1568641298,5
1568641660,41
1568641736,13
1568642197,38
1568642197,41
1568642353,41
1568642460,66
1568642528,41
1568642718,16
1568645653,8
1568645901,41
1568646198,16
1568646776,18
1568647022,7
1568647501,6
1568647501,20
1568647501,66
1568648608,34
1568648707,66
1568648954,6
1568649549,2
1568649556,79
1568651040,26
1568651594,25
1568654101,8
1568655264,13
1568655306,36
1568655462,30
1568655785,16
1568656353,13
1568657757,1
1568658037,36
1568658524,30
1568658995,5
1568659134,6
1568659134,40
1568659159,8
1568659514,40
1568659985,41
1568660165,20
1568660256,16
1568660538,30
1568660546,41
1568661056,16
1568661288,24
1568661296,41
1568661627,41
1568662187,5
1568663136,66
1568663797,41
1568664209,41
1568664209,83
1568664399,41
1568664399,45
1568664597,20
1568664977,41
1568665933,20
1568666014,68
1568666014,78
1568666022,20
1568666022,46
1568666741,36
1568668366,41
1568669596,10
1568669893,40
1568669893,66
1568669901,30
1568669976,8
1568670370,20
1568670370,66
1568670792,2
1568670917,30
1568672673,8
1568674927,1
1568675064,66
1568675569,8
1568676252,29
1568676252,41
1568676948,30
1568677573,5
1568678225,30
1568678605,26
1568678605,36
1568679843,1
1568680023,40
1568680023,68
1568680023,78
1568680080,30
1568680395,41
1568681146,40
1568682979,8
1568682979,66
1568683696,30
1568683704,41
1568686244,8
1568686285,1
1568686285,41
1568686491,6
1568686491,41
1568686871,20
1568687374,18
1568687424,6
1568687424,66
1568689040,8
1568689149,8
1568689644,5
1568690527,2
1568690527,33
1568690709,36
1568690873,5
1568691293,40
1568691772,18
1568692317,30
1568692580,41
1568693588,30
1568693620,41
1568693638,18
1568693760,66
1568695641,20
1568696789,7
1568696862,41
1568696896,1
1568696896,41
1568696896,68
1568697159,16
1568698090,40
1568698298,1
1568698835,66
1568699338,13
1568699668,40
1568701621,4
1568701738,1
1568701738,66
1568704013,16
1568704138,40
1568704245,5
1568704658,5
1568704724,40
1568704724,68
1568704864,36
1568704914,66
1568705226,16
1568705374,41
1568705481,8
1568705721,66
1568705804,1
1568705986,30
1568706059,77
1568709939,40
1568709996,20
1568711141,66
1568714111,20
1568715928,41
1568719052,5
1568719326,5
1568720332,66
1568720811,20
1568720886,66
1568721116,41
1568721116,68
1568721116,78
1568721397,20
1568721405,13
1568721694,30
1568721694,78
1568721843,34
1568721934,40
1568721991,30
1568722007,1
1568722957,18
1568723450,41
1568724417,34
1568724854,66
1568726024,38
1568726594,41
1568726602,14
1568726677,66
1568726743,6
1568726743,41
1568726768,40
1568728210,41
1568728657,5
1568728939,16
1568728996,5
1568729184,2
1568729424,41
1568729580,41
1568729861,41
1568730505,1
1568730505,8
1568731446,41
1568733277,41
1568734754,2
1568738052,41
1568738102,9
1568738219,10
1568738219,41
1568738904,66
1568740090,30
1568740355,41
1568740538,36
1568741494,8
1568742054,16
1568742450,1
1568742450,8
1568743722,40
1568744654,41
1568744852,41
1568747616,7
1568747947,1
1568750073,1
1568751519,41
1568751576,41
1568751584,41
1568752004,7
1568752111,36
1568752152,41
1568752400,6
1568752400,41
1568752921,5
1568752988,41
1568753069,30
1568753887,41
1568753986,29
1568753986,41
1568754539,27
1568755429,45
1568755502,7
1568755734,1
1568756468,20
1568757243,29
1568757243,41
1568757243,66
1568757441,41
1568758043,40
1568758100,1
1568758100,16
1568758472,16
1568758548,40
1568758548,67
1568758563,66
1568758779,14
1568758928,16
1568759454,41
1568759652,41
1568759678,5
1568760643,2
1568761047,41
1568761724,5
1568761864,41
1568762631,41
1568766517,41
1568766830,41
1568767085,40
1568767358,40
1568767960,2
1568768323,8
1568770832,41
1568771988,40
1568773448,41
1568773984,13
1568773984,79
1568774289,40
1568775682,40
1568775831,2
1568776300,16
1568776318,1
1568778074,41
1568778074,45
1568778124,16
1568779072,5
1568780096,30
1568780138,14
1568780468,41
1568780948,20
1568781235,40
1568782100,7
1568782522,1
1568782530,30
1568782647,40
1568783470,4
1568783470,17
1568783512,33
1568783736,41
1568783769,36
1568783959,40
1568784098,18
1568784288,6
1568784478,1
1568785004,40
1568785913,5
1568786036,36
1568787026,36
1568787851,67
1568788545,41
1568788826,41
1568788834,25
1568788859,30
1568788917,20
1568788933,40
1568789048,83
1568789725,41
1568789725,41
1568789741,13
1568790137,66
1568791366,41
1568791366,66
1568791614,5
1568791994,66
1568792422,29
1568792422,41
1568792646,16
1568792752,30
1568793495,8
1568795391,16
1568795540,41
1568795730,5
1568798296,16
1568799989,20
1568800282,25
1568801033,5
1568801298,40
1568801579,66
1568802361,41
1568802502,30
1568803013,34
1568803583,5
1568803989,10
1568805141,1
1568805422,8
1568805471,18
1568805612,5
1568807014,40
1568807014,41
1568807089,2
1568807279,40
1568807436,2
1568807618,40
1568807774,66
1568807816,40
1568807816,41
1568807873,1
1568809127,66
1568809226,20
1568809226,20
1568809226,46
1568809259,30
1568809622,14
1568812113,41
1568812139,16
1568812642,41
1568813988,40
1568814846,5
1568815066,41
1568815413,40
1568816163,41
1568817575,8
1568819498,5
1568820306,66
1568824001,66
1568824183,40
1568826170,9
1568826170,15
1568826410,36
1568834059,24
1568840635,41
1568842672,18
1568844637,41
1568844645,1
1568847044,16
1568848042,2
1568849065,8
1568849321,41
1568849503,66
1568849743,8
1568850709,66
1568854529,22
1568856136,30
1568856185,40
1568856474,66
1568856532,21
1568856557,8
1568856763,41
1568857266,40
1568857456,1
1568857878,5
1568859205,41
1568861383,41
1568861441,5
1568868065,2
1568868065,24
1568873727,7
1568875219,1
1568875805,66
1568875938,41
1568877413,41
1568877728,66
1568877934,8
1568878080,8
1568880045,36
1568880060,32
1568880102,1
1568881001,36
1568881548,40
1568881555,18
1568881571,1
1568881696,40
1568881829,15
1568881977,8
1568882298,41
1568882751,18
1568883015,5
1568885788,41
1568889772,41
1568889921,30
1568892115,1
1568894988,13
1568898575,6
1568908804,78
1568956712,8
1568959161,66
1568965366,41
1568965655,1
1568986818,1
1568988590,41
1568993665,41
1568994366,8
1568995421,41
1568995686,8
1568996056,24
1568996262,8
1568997377,30
1568998516,41
1568999134,1
1568999134,38
1578004156,16
1578004339,78
1578008314,40
1578017083,66
1578023792,2
1578049292,5
1578050597,30
1578053864,18
1578067609,2
1578077400,41
1578084604,8
1578087268,40
1578092318,41
1578093969,8
1578094546,8
1578095113,8
1578095402,16
1578095774,41
1578096764,8
1578097192,41
1578097275,8
1578097549,41
1578098844,2
1578099669,41
1578099735,41
1578124871,18
1578181343,36
1578501110,8
1578501110,66
1578501714,8
1578501763,66
1578502035,5
1578502191,30
1578502282,1
1578502464,41
1578502480,16
1578502480,78
1578502639,30
1578502704,41
1578503132,40
1578503132,66
1578503256,2
1578503256,8
1578503330,5
1578503462,13
1578503793,40
1578504148,1
1578504379,40
1578504841,41
1578504932,66
1578505640,40
1578506523,2
1578506879,1
1578506952,66
1578506960,18
1578507216,8
1578507463,20
1578507505,13
1578507638,5
1578507679,40
1578508362,5
1578508412,16
1578508537,66
1578509048,30
1578509113,68
1578509113,78
1578509469,5
1578509568,66
1578509741,41
1578510731,40
1578512307,1
1578512620,5
1578512844,8
1578512844,66
1578512968,8
1578512968,66
1578513610,8
1578514048,30
1578514824,7
1578514949,1
1578515045,41
1578515045,68
1578515045,78
1578515227,20
1578515441,7
1578515847,16
1578515896,41
1578516373,2
1578517280,5
1578519203,78
1578519476,1
1578519476,36
1578519963,66
1578520003,41
1578520151,16
1578520201,16
1578520409,4
1578520615,1
1578520615,8
1578520615,66
1578520664,40
1578520722,16
1578520763,6
1578520771,41
1578520771,66
1578520938,41
1578521050,1
1578521050,5
1578521167,66
1578521209,8
1578521266,41
1578521266,68
1578521266,78
1578521548,6
1578521811,30
1578521928,8
1578522751,20
1578522785,34
1578523049,4
1578523593,18
1578523692,8
1578524468,30
1578524617,22
1578525499,36
1578525531,30
1578526026,66
1578526299,41
1578526356,66
1578526521,18
1578526620,6
1578526620,41
1578527008,10
1578527008,41
1578527156,22
1578527255,8
1578527354,41
1578527453,16
1578527651,5
1578528170,66
1578528204,6
1578528204,41
1578528295,41
1578528295,45
1578528394,14
1578528485,5
1578528485,6
1578528485,33
1578528709,40
1578528733,40
1578529020,1
1578529426,41
1578529426,67
1578529673,41
1578529731,34
1578529947,66
1578530291,8
1578530531,22
1578531240,16
1578531885,40
1578531919,4
1578532131,1
1578532370,41
1578532545,20
1578532735,8
1578532735,16
1578532735,66
1578533253,41
1578533477,5
1578533675,2
1578533865,40
1578533972,8
1578534020,84
1578534566,22
1578534590,40
1578535001,2
1578535001,6
1578535084,16
1578535134,30
1578536116,45
1578536462,18
1578536553,1
1578536553,8
1578537445,1
1578537494,26
1578537494,36
1578537619,18
1578538740,40
1578539268,30
1578539409,16
1578539508,5
1578539516,29
1578539516,41
1578539797,2
1578539870,34
1578541256,40
1578541900,18
1578542569,29
1578542569,41
1578542676,8
1578542767,30
1578542957,8
1578543013,8
1578543179,41
1578543179,45
1578543807,40
1578543831,8
1578543963,41
1578544094,7
1578544136,18
1578544755,1
1578544755,8
1578544771,66
1578545190,41
1578545208,4
1578545836,1
1578545950,41
1578545950,77
1578546388,30
1578546388,78
1578546479,41
1578546578,83
1578547105,34
1578547519,77
1578547568,5
1578547576,1
1578547576,8
1578547741,40
1578548186,10
1578548186,41
1578548236,5
1578548764,8
1578548764,41
1578548764,66
1578548822,30
1578548897,34
1578549234,8
1578549390,41
1578549788,5
1578551073,5
1578553277,6
1578553335,30
1578553590,78
1578553905,45
1578553921,18
1578554002,6
1578554226,41
1578554986,8
1578555058,35
1578555165,6
1578555181,40
1578555181,67
1578555215,1
1578555215,8
1578556080,5
1578556197,41
1578556809,8
1578557039,5
1578557054,22
1578557229,22
1578557682,41
1578558623,41
1578558623,45
1578558771,18
1578558896,16
1578559084,16
1578560413,2
1578560413,34
1578560520,22
1578560884,41
1578561692,7
1578562005,40
1578562740,30
1578563383,30
1578563383,78
1578563789,10
1578563797,29
1578563797,41
1578564431,30
1578564902,16
1578565438,2
1578565792,6
1578566246,16
1578566998,41
1578566998,68
1578566998,78
1578567178,66
1578567822,40
1578568366,8
1578568432,1
1578568614,8
1578569141,30
1578569174,41
1578569760,10
1578569760,41
1578570529,18
1578571170,8
1578571626,41
1578572145,16
1578572368,66
1578572590,35
1578572590,40
1578572897,5
1578573010,41
1578573358,7
1578573416,6
1578573416,41
1578573572,41
1578573697,41
1578574943,1
1578575395,5
1578575445,16
1578575791,16
1578576047,8
1578576450,1
1578576450,66
1578576591,5
1578576815,41
1578576997,16
1578577011,24
1578577102,18
1578577177,41
1578577227,8
1578577326,16
1578577664,34
1578577813,6
1578577813,41
1578577920,2
1578577920,24
1578578241,16
1578578266,40
1578578266,41
1578578365,41
1578578944,22
1578579041,22
1578580403,1
1578580403,2
1578580445,41
1578581187,18
1578581666,41
1578581666,67
1578581963,40
1578581971,6
1578581971,41
1578581971,66
1578582029,13
1578582193,29
1578582193,41
1578582755,18
1578582805,30
1578582847,6
1578582847,41
1578582961,66
1578583092,16
1578583365,10
1578583365,40
1578583431,30
1578583597,41
1578583704,2
1578583878,40
1578584009,2
1578584017,5
1578584231,18
1578584694,6
1578584694,41
1578584744,40
1578585493,18
1578585915,41
1578586004,66
1578586046,1
1578586046,8
1578586301,22
1578586327,18
1578586509,16
1578586640,30
1578586764,5
1578587309,1
1578587507,66
1578587663,2
1578587721,8
1578587739,16
1578587788,30
1578587945,41
1578588554,29
1578589115,8
1578589271,41
1578589271,78
1578589396,36
1578589719,5
1578589727,13
1578589784,40
1578589941,13
1578590097,8
1578590147,66
1578590196,1
1578590378,8
1578590659,41
1578590899,30
1578590949,45
1578591236,41
1578591319,30
1578591426,40
1578591459,5
1578591517,66
1578591715,29
1578591715,41
1578591921,18
1578592192,13
1578592283,20
1578592895,20
1578592937,5
1578593232,66
1578593471,8
1578593521,41
1578593596,1
1578593778,8
1578594073,41
1578594230,7
1578594289,30
1578594529,66
1578594776,41
1578594776,45
1578595211,79
1578595245,41
1578595468,20
1578596201,22
1578596250,5
1578596292,13
1578596557,1
1578596557,5
1578596698,40
1578596870,30
1578596920,41
1578597050,40
1578597241,1
1578597332,8
1578597332,66
1578597332,8
1578597506,34
1578597522,41
1578597878,18
1578598009,5
1578598330,30
1578598363,5
1578598488,41
1578598561,41
1578599262,1
1578599411,8
1578599825,66
1578600052,36
1578600839,7
1578601571,16
1578602272,30
1578604237,40
1578604328,5
1578604583,10
1578604690,41
1578604880,1
1578605226,1
1578605523,8
1578606133,5
1578607131,41
1578607669,1
1578610028,36
1578610317,41
1578611158,16
1578611307,66
1578611364,41
1578611380,22
1578611380,30
1578611398,8
1578611406,41
1578611430,41
1578611448,16
1578611448,40
1578611471,20
1578611471,41
1578611497,8
1578611513,41
1578611547,41
1578612834,22
1578613386,25
1578613543,45
1578613949,40
1578614657,41
1578615373,8
1578615480,41
1578615647,8
1578615795,30
1578615936,30
1578616306,66
1578616520,18
1578616538,13
1578616553,1
1578616686,14
1578618419,10
1578619243,9
1578619649,66
1578619706,16
1578620571,16
1578621777,5
1578621777,66
1578622148,2
1578622148,33
1578622163,18
1578622171,8
1578622189,1
1578622197,1
1578622197,66
1578622213,41
1578622700,1
1578623740,1
1578623740,24
1578625141,20
1578625364,8
1578625364,15
1578625810,18
1578625828,10
1578626909,41
1578626925,41
1578627642,5
1578627725,41
1578628731,7
1578629317,20
1578629572,20
1578630125,16
1578630307,41
1578630331,1
1578630331,41
1578630380,1
1578630380,41
1578630406,1
1578630414,16
1578630422,8
1578630455,16
1578630471,40
1578630489,24
1578630570,36
1578630588,1
1578630588,41
1578630596,16
1578630620,8
1578630646,5
1578631032,20
1578631933,40
1578632279,5
1578632337,68
1578632980,68
1578632980,78
1578633913,1
1578634333,22
1578634457,8
1578634465,41
1578634481,40
1578634499,3
1578634507,10
1578634507,41
1578634507,66
1578634523,1
1578634523,8
1578634531,1
1578634549,40
1578634556,20
1578634820,40
1578634929,13
1578635223,41
1578635231,40
1578635306,41
1578635322,1
1578635397,16
1578636577,20
1578636890,5
1578637179,40
1578637880,40
1578637880,67
1578637898,40
1578638649,40
1578638664,40
1578639084,20
1578639639,1
1578639969,66
1578639993,30
1578639993,41
1578640355,20
1578640405,66
1578640413,41
1578640918,17
1578641015,66
1578641056,41
1578641064,1
1578641106,66
1578641148,5
1578641189,47
1578641197,41
1578641205,8
1578641213,16
1578641221,16
1578641247,2
1578641254,41
1578641270,16
1578641288,30
1578641296,41
1578641304,1
1578641312,17
1578641320,1
1578641320,2
1578641338,66
1578641346,1
1578641346,41
1578641353,13
1578641361,18
1578641379,41
1578641387,7
1578641395,41
1578641460,8
1578641478,6
1578641486,5
1578641601,16
1578641643,8
1578641650,40
1578641668,1
1578641676,41
1578641676,66
1578641874,8
1578642013,36
1578642609,40
1578642617,66
1578642625,2
1578642641,20
1578642658,41
1578643060,1
1578643524,16
1578643623,8
1578643656,36
1578644480,40
1578644506,40
1578645057,78
1578645677,2
1578645685,22
1578646998,1
1578647269,8
1578647541,8
1578647566,30
1578647640,66
1578648234,1
1578648523,40
1578648523,41
1578648804,40
1578649000,1
1578649067,8
1578649083,4
1578649091,40
1578649406,1
1578650388,8
1578650594,8
1578650883,40
1578650883,66
1578650990,18
1578651105,5
1578651584,18
1578652111,41
1578652111,45
1578653028,16
1578653317,30
1578653457,34
1578653465,26
1578653465,36
1578655106,20
1578655114,66
1578655262,16
1578655262,40
1578655908,41
1578655924,40
1578656021,79
1578656237,30
1578656351,36
1578656799,16
1578656906,41
1578657045,40
1578657292,30
1578657482,2
1578657847,8
1578658266,24
1578659066,13
1578659074,40
1578659074,66
1578659249,10
1578659249,41
1578659405,18
1578659561,1
1578659561,10
1578660346,40
1578660692,41
1578661955,10
1578661955,41
1578661997,3
1578662128,40
1578662342,20
1578662342,46
1578662490,40
1578662631,5
1578664025,4
1578664579,40
1578664934,41
1578664934,45
1578665014,41
1578665162,13
1578665162,36
1578665279,30
1578665535,41
1578665725,5
1578666129,16
1578666186,40
1578666491,20
1578666509,7
1578666806,30
1578666806,42
1578667028,83
1578667069,4
1578667093,40
1578667127,41
1578667564,20
1578668299,40
1578668695,1
1578668695,8
1578668703,6
1578668927,10
1578669149,41
1578669149,78
1578669370,40
1578669370,41
1578669511,40
1578669545,7
1578670220,30
1578670378,41
1578670378,77
1578670444,36
1578671145,66
1578671608,1
1578671905,41
1578672309,83
1578672606,41
1578672788,40
1578673281,66
1578673620,41
1578673752,6
1578673752,35
1578673752,40
1578673901,1
1578674149,6
1578674255,36
1578674412,29
1578674412,41
1578674461,40
1578674677,5
1578674727,8
1578674859,17
1578675245,66
1578675724,78
1578676243,1
1578676243,8
1578676300,18
1578676573,20
1578676771,2
1578676771,33
1578677274,41
1578677274,45
1578677431,8
1578677480,16
1578677860,66
1578677860,68
1578677860,78
1578677910,6
1578677951,5
1578677985,8
1578678280,40
1578678280,66
1578678579,16
1578679304,16
1578679304,66
1578679882,22
1578680716,42
1578680724,30
1578680724,42
1578681391,66
1578681573,2
1578681789,30
1578682118,2
1578682316,41
1578684544,2
1578686242,1
1578687737,20
1578688073,66
1578688461,1
1578688461,8
1578688461,18
1578689691,40
1578690343,41
1578690343,77
1578690905,66
1578695144,66
1578698411,31
1578699104,10
1578699385,5
1578699724,41
1578699724,83
1578699872,8
1578699872,41
1578699989,20
1578700597,5
1578701694,16
1578702924,10
1578702924,41
1578703161,16
1578703161,40
1578703633,40
1578704714,10
1578705000,20
1578705075,7
1578705208,34
1578705455,34
1578706164,5
1578706354,40
1578706693,2
1578707071,5
1578709416,40
1578709440,13
1578709515,41
1578710158,41
1578711446,24
1578711628,18
1578711982,41
1578713384,66
1578713707,3
1578713848,89
1578714333,89
1578714978,29
1578714978,41
1578715744,40
1578715801,20
1578716098,10
1578716288,41
1578716924,41
1578716924,78
1578717187,36
1578717237,1
1578717468,36
1578717880,36
1578718243,8
1578718425,5
1578719092,16
1578719720,41
1578719787,40
1578719787,68
1578719787,78
1578720223,8
1578720462,1
1578720934,36
1578721015,6
1578721015,41
1578721239,2
1578721239,78
1578721551,40
1578722070,1
1578722302,1
1578722773,5
1578723110,8
1578723193,66
1578723508,41
1578724373,8
1578724639,41
1578724951,66
1578724977,29
1578724977,41
1578724977,66
1578725008,14
1578725024,5
1578725123,5
1578725610,41
1578725685,13
1578725990,30
1578726121,7
1578726386,5
1578726410,30
1578726907,40
1578727152,41
1578727335,41
1578727756,8
1578727871,41
1578728085,40
1578728168,21
1578728317,16
1578729232,41
1578729315,16
1578729422,40
1578729455,30
1578729851,18
1578729976,66
1578730073,40
1578730420,41
1578730586,67
1578731261,66
1578731428,2
1578731428,66
1578732541,41
1578734323,8
1578735148,41
1578735163,29
1578735163,41
1578735213,8
1578736138,10
1578736328,41
1578736617,1
1578736617,8
1578736625,5
1578736724,7
1578737029,20
1578737102,2
1578737243,41
1578737441,20
1578738282,40
1578738365,40
1578739306,1
1578739306,41
1578739645,18
1578739835,41
1578739843,8
1578740098,6
1578740114,29
1578740114,41
1578740718,66
1578740775,41
1578740775,45
1578741138,8
1578741369,13
1578741823,16
1578742664,8
1578742888,41
1578742888,83
1578743076,2
1578743118,36
1578743894,16
1578746004,34
1578746475,30
1578746889,40
1578747093,66
1578747887,66
1578748752,1
1578749396,41
1578749776,6
1578749776,41
1578749990,30
1578750261,18
1578750485,40
1578750758,30
1578750774,20
1578751129,8
1578751392,8
1578751632,66
1578754602,41
1578754727,66
1578755252,40
1578756979,20
1578757068,5
1578757829,8
1578758447,40
1578759296,41
1578759296,45
1578759395,30
1578759585,5
1578759627,16
1578759742,40
1578760195,41
1578760633,2
1578760641,41
1578761409,66
1578761656,68
1578761656,78
1578761755,18
1578762274,40
1578762290,35
1578762290,40
1578763413,66
1578763850,29
1578763850,41
1578763926,2
1578764593,30
1578765236,40
1578765277,84
1578765699,5
1578765830,2
1578766051,22
1578766937,41
1578767067,66
1578767182,30
1578767232,36
1578767521,5
1578767992,30
1578768255,34
1578769337,16
1578769337,40
1578769477,30
1578769626,30
1578769923,28
1578769964,41
1578770806,30
1578770913,30
1578771010,66
1578771309,40
1578771689,5
1578771689,66
1578772307,66
1578773628,4
1578774899,18
1578774949,13
1578774956,18
1578774980,40
1578775391,20
1578775565,8
1578776639,16
1578776720,6
1578776886,41
1578776886,66
1578777033,67
1578777157,40
1578778171,5
1578778981,2
1578778981,85
1578781837,8
1578782538,5
1578782926,30
1578783791,41
1578785275,41
1578786000,40
1578786000,45
1578786448,30
1578786877,66
1578786943,1
1578787016,20
1578787859,5
1578788402,14
1578789194,30
1578790127,16
1578790135,41
1578790598,41
1578791141,30
1578791661,41
1578792008,6
1578792156,66
1578792800,1
1578792859,1
1578793279,5
1578793808,8
1578795464,41
1578795621,22
1578797171,41
1578797213,66
1578797460,13
1578798013,41
1578798369,41
1578799037,18
1578799193,25
1578799276,20
1578804506,5
1578805230,30
1578805537,40
1578805974,30
1578806089,10
1578806295,41
1578806303,18
1578806329,41
1578806691,79
1578806782,41
1578806808,40
1578806972,18
1578809794,2
1578810412,8
1578811998,40
1578815213,41
1578818787,38
1578818787,41
1578820080,16
1578820155,66
1578820395,40
1578820536,14
1578820544,41
1578820734,41
1578821013,13
1578821013,25
1578821096,40
1578821146,5
1578821286,66
1578821336,5
1578821583,40
1578821914,1
1578821922,40
1578822052,30
1578822441,2
1578822698,41
1578822961,1
1578823092,30
1578823217,40
1578823407,14
1578823605,5
1578824512,40
1578825824,68
1578826095,5
1578826749,1
1578827077,9
1578827077,15
1578827242,29
1578827242,41
1578827820,2
1578827820,66
1578829156,41
1578829198,7
1578829339,1
1578829362,16
1578829438,1
1578829438,66
1578829990,41
1578830535,13
1578831996,41
1578831996,77
1578832192,41
1578833604,41
1578833802,18
1578834834,41
1578834834,68
1578834834,78
1578835021,6
1578835021,41
1578835864,1
1578836524,40
1578837720,41
1578838199,1
1578838298,16
1578839205,41
1578839239,66
1578839486,41
1578839494,7
1578841615,41
1578843793,1
1578847273,66
1578847844,1
1578847844,41
1578848347,14
1578849527,66
1578850194,30
1578850707,36
1578850988,40
1578850988,41
1578851655,66
1578851697,41
1578852109,78
1578852307,18
1578852471,2
1578852877,66
1578853297,66
1578853685,40
1578853750,24
1578853842,35
1578854170,13
1578854212,41
1578854543,41
1578854808,16
1578854824,41
1578855151,13
1578855425,36
1578855995,41
1578858205,16
1578859450,40
1578859757,41
1578859849,45
1578861613,40
1578862157,66
1578864864,68
1578864864,78
1578870234,41
1578870234,45
1578870812,16
1578871315,2
1578871372,41
1578871372,45
1578873428,29
1578873782,41
1578874004,66
1578874186,2
1578874640,8
1578874681,66
1578875324,1
1578875332,89
1578875498,5
1578875779,30
1578875837,38
1578876140,1
1578876140,6
1578879318,41
1578879755,41
1578879755,45
1578880027,40
1578880290,4
1578880498,8
1578880506,6
1578880670,78
1578881272,20
1578881330,36
1578881736,41
1578881769,2
1578882072,34
1578882569,40
1578883062,1
1578883252,40
1578883385,41
1578883781,41
1578883781,68
1578883781,78
1578884045,41
1578884060,1
1578884243,41
1578887105,36
1578887790,10
1578889069,66
1578889416,41
1578889507,41
1578889689,41
1578889762,10
1578889762,41
1578889788,40
1578889820,30
1578889820,78
1578889960,41
1578892816,40
1578894911,41
1578896247,7
1578898250,1
1578899662,30
1578899746,30
1578899803,22
1578899803,68
1578900205,18
1578900452,41
1578900635,40
1578900726,30
1578900767,1
1578900999,41
1578902201,8
1578902607,5
1578902961,1
1578903977,1
1578904330,16
1578904934,6
1578905345,40
1578905675,41
1578906186,30
1578906665,5
1578907051,41
1578907085,18
1578907325,13
1578907903,1
1578908372,41
1578908521,1
1578908976,41
1578909636,66
1578909743,20
1578910840,66
1578912614,9
1578912614,15
1578915237,66
1578917142,66
1578917175,18
1578918264,66
1578918355,40
1578918983,41
1578919783,40
1578925087,8
1578925210,66
1578925467,41
1578925756,5
1578925764,66
1578926622,7
1578927208,66
1578940045,32
1578940300,41
1578941019,66
1578941076,41
1578941415,36
1578941597,1
1578941712,66
1578942470,41
1578942892,66
1578943189,4
1578943544,66
1578943569,30
1578945663,41
1578948279,16
1578950523,41
1578950531,4
1578953485,2
1578957049,8
1578957056,66
1578957478,30
1578958021,66
1578958674,41
1578958757,34
1578959045,66
1578959144,66
1578959276,41
1578959573,41
1578964508,66
1578967717,41
1578967717,45
1578967717,41
1578967717,45
1578967907,40
1578970463,1
1578973020,41
1578973350,8
1578974259,41
1578975561,20
1578976270,41
1578976593,41
1578976981,36
1578977534,66
1578977880,66
1578977914,8
1578977997,8
1578977997,66
1578978151,66
1578978813,4
1578979787,40
1578980587,66
1578980637,41
1578980652,41
1578981304,18
1578981387,66
1578981395,18
1578982229,6
1578982229,41
1578982427,5
1578982716,30
1578982823,41
1578983169,16
1578983714,5
1578988994,41
1578992285,1
1578994174,40
1578995841,16
1578996112,5
1578997581,5
1578997581,5
1588000863,16
1588001143,1
1588001242,41
1588001416,40
1588002166,8
1588002448,34
1588002521,41
1588002877,1
1588003107,40
1588003131,13
1588003305,16
1588003602,29
1588003602,41
1588004337,41
1588004535,30
1588005474,41
1588007033,40
1588007124,35
1588007678,41
1588007678,67
1588007694,3
1588007736,16
1588008189,41
1588008767,41
1588008775,7
1588008890,10
1588009245,40
1588009583,41
1588009757,17
1588010318,8
1588018402,41
1588018774,40
1588018865,41
1588019293,66
1588023220,8
1588024350,8
1588025431,45
1588025480,40
1588026017,5
1588026033,5
1588026082,40
1588026322,8
1588026546,66
1588027205,1
1588027213,18
1588027346,15
