npi,specialty_code
1225433469,40
1225445497,8
1225455371,66
1225456338,29
1225456866,40
1225456908,13
1225456908,78
1225471048,5
1225472202,6
1225473077,40
1225474133,2
1225475155,2
1225476534,1
1225491590,41
1225493356,25
1225588510,22
1235101791,13
1235102054,5
1235105610,6
1235105610,41
1235106246,20
1235117128,41
1235117656,22
1235118233,1
1235137407,5
1235140468,41
1235140468,68
1235140468,78
1235144742,4
1235150491,4
1235151457,36
1235153040,8
1235154055,13
1235155151,1
1235155490,13
1235159377,41
1235159427,66
1235161449,14
1235161563,38
1235161563,41
1235164039,16
1235167925,22
1235171737,1
1235171737,36
1235175548,5
1235177791,13
1235179219,1
1235179219,30
1235181454,36
1235181496,8
1235186156,40
1235187824,1
1235190265,5
1235198581,30
1235200114,8
1235206111,16
1235215799,41
1235217043,30
1235219031,40
1235224015,8
1235225921,6
1235227778,41
1235233461,1
1235233461,41
1235234857,24
1235235508,40
1235236183,41
1235239088,41
1235239088,68
1235239088,78
1235246828,41
1235253196,16
1235254228,66
1235254749,1
1235272519,25
1235286436,2
1235287145,8
1235287178,41
1235287228,13
1235287228,79
1235287293,8
1235293648,41
1235297524,41
1235298845,40
1235298944,41
1235302373,8
1235306077,30
1235313974,16
1235315268,18
1235315375,40
1235316480,30
1235317256,36
1235320565,5
1235323775,18
1235328766,5
1235330119,41
1235342494,25
1235343161,10
1235345711,24
1235347477,16
1235364308,5
1235366584,8
1235367103,18
1235367640,10
1235370800,30
1235388109,22
1235391418,13
1235391996,40
1235391996,66
1235394362,89
1235417411,41
1235419342,40
1235420241,4
1235420241,24
1235421504,1
1235422197,10
1235422197,40
1235422486,40
1235422486,41
1235423682,41
1235423914,5
1235429416,41
1235436924,41
1235438946,41
1235442112,5
1235451402,40
1235456856,45
1235458621,41
1235460510,38
1235471061,40
1235471376,41
1235474065,22
1235480443,8
1235498361,10
1235499161,40
1235517665,1
1235524596,83
1235544578,20
1235549460,6
1235557471,40
1235557497,5
1235588898,40
1235590159,5
1235592627,5
1235632084,41
1245201912,16
1245203082,41
1245213859,14
1245234178,18
1245237445,16
1245241355,5
1245244029,1
1245244029,66
1245248681,41
1245249796,29
1245251792,34
1245253897,2
1245261171,8
1245262963,10
1245263060,18
1245265040,38
1245266618,41
1245267103,66
1245267152,41
1245269984,7
1245271683,5
1245273820,8
1245276823,41
1245285311,20
1245300771,1
1245301159,45
1245301282,1
1245301282,22
1245302660,10
1245307255,41
1245313683,1
1245313683,41
1245320795,2
1245326800,40
1245331297,2
1245334770,30
1245336270,29
1245336270,41
1245337534,10
1245337534,41
1245338409,66
1245345701,20
1245353952,6
1245353952,41
1245356724,40
1245359892,40
1245366855,6
1245366855,40
1245388263,41
1245388289,78
1245389154,30
1245394360,41
1245394360,83
1245395060,17
1245400720,2
1245401298,8
1245413103,4
1245418433,41
1245430354,40
1245430826,8
1245431758,16
1245431758,40
1245431980,41
1245431980,77
1245436591,36
1245437250,42
1245449701,4
1245449701,24
1245452804,18
1245458520,40
1245464098,4
1245467273,41
1245467687,18
1245475961,2
1245477652,16
1245482835,22
1245486984,5
1245493428,6
1245497072,1
1245499656,8
1245502954,2
1245516145,8
1245522739,10
1245522739,41
1245527860,18
1245529940,41
1245536234,16
1245550888,5
1245551175,66
1245551811,30
1245553932,8
1245556653,18
1245566264,66
1245572965,66
1245573187,41
1245573708,41
1245590447,41
1245596188,7
1245597962,2
1245597962,77
1245599687,40
1245599836,40
1245600287,40
1245610088,16
1245612787,40
1245624097,40
1245626712,41
1245626712,67
1245640978,66
1245647429,40
1245650951,2
1245658772,20
1245681543,1
1245686559,5
1245694017,8
1245694736,40
1245762095,40
1245776434,2
1245780782,40
1245888775,25
1255302139,30
1255313250,16
1255325312,16
1255325312,40
1255325734,5
1255342903,2
1255345203,16
1255345922,36
1255351854,29
1255351854,66
1255352803,6
1255352803,41
1255352852,16
1255358081,41
1255359840,8
1255366050,16
1255366142,67
1255369450,1
1255369450,5
1255370334,30
1255371662,34
1255372470,5
1255373924,66
1255374187,66
1255375705,1
1255377156,66
1255381125,18
1255385886,36
1255385985,40
1255390464,34
1255390464,78
1255402160,41
1255403556,10
1255403556,41
1255406401,10
1255407714,20
1255408076,40
1255408084,16
1255408134,41
1255412300,14
1255412854,41
1255419735,41
1255427027,40
1255427027,66
1255427324,1
1255427365,83
1255431300,18
1255434890,6
1255445508,40
1255453171,6
1255453171,41
1255456141,30
1255462248,41
1255474375,36
1255489159,8
1255489159,66
1255489282,2
1255490991,1
1255493128,1
1255493128,40
1255502456,41
1255502456,77
1255510426,25
1255512836,26
1255512836,36
1255522538,34
1255522926,40
1255522926,66
1255524609,4
1255525499,41
1255535381,66
1255542932,5
1255543831,8
1255544508,40
1255548418,14
1255549093,36
1255560017,41
1255562054,14
1255563714,5
1255563938,2
1255579272,24
1255579371,40
1255590527,40
1255593174,15
1255593604,30
1255595229,40
1255595229,68
1255595229,78
1255595427,2
1255595427,33
1255606414,41
1255610416,41
1255621397,2
1255625273,36
1255633038,41
1255636825,16
1255650453,18
1255651378,29
1255651378,41
1255655072,20
1255657177,66
1255658332,20
1255659827,4
1255664611,41
1255674958,5
1255689758,34
1255697686,20
1255713780,2
1255719266,5
1255726519,68
1255726576,16
1255728317,66
1255743191,40
1255750196,30
1255752606,21
1255758124,16
1255764346,78
1255779179,41
1255786406,66
1255793378,8
1255881546,41
1255882346,9
1255882346,15
1265099097,7
1265408645,5
1265410146,29
1265410146,41
1265416184,14
1265419154,40
1265426886,34
1265430623,5
1265451173,13
1265451207,8
1265451207,41
1265451777,83
1265452460,41
1265454250,40
1265455695,40
1265457436,40
1265457436,41
1265457444,41
1265458954,6
1265460158,5
1265460372,10
1265460372,41
1265460620,16
1265465579,10
1265465579,11
1265466114,5
1265467864,38
1265469894,29
1265469894,41
1265473581,41
1265478309,30
1265480412,41
1265480412,78
1265483226,66
1265485098,66
1265493563,41
1265499065,5
1265503205,21
1265503247,1
1265503247,41
1265509129,66
1265509160,66
1265509186,1
1265509186,66
1265509194,41
1265513196,40
1265514129,8
1265517114,41
1265518054,41
1265518054,83
1265519441,36
1265520837,40
1265520837,79
1265521389,1
1265524375,40
1265524375,66
1265528194,2
1265528194,85
1265534572,36
1265543185,40
1265553374,34
1265554794,5
1265556765,40
1265561047,2
1265571202,41
1265580153,25
1265585061,1
1265585061,41
1265588164,14
1265591820,41
1265591887,34
1265591911,41
1265591911,45
1265592174,41
1265592174,78
1265602593,16
1265608715,6
1265608715,41
1265617187,41
1265617807,30
1265619035,6
1265619035,41
1265626360,68
1265626360,78
1265636575,30
1265639595,41
1265640775,16
1265640775,40
1265652242,2
1265658959,10
1265659312,1
1265660443,30
1265660542,30
1265662290,41
1265663488,17
1265663611,40
1265672794,41
1265673511,30
1265676274,35
1265686117,8
1265687230,40
1265687719,24
1265692818,1
1265695688,1
1265703102,10
1265703102,41
1265708218,1
1265708531,8
1265708655,9
1265708655,15
1265722102,41
1265722375,5
1265724389,41
1265725931,5
1265727622,66
1265744783,40
1265746523,40
1265746994,1
1265746994,22
1265752810,8
1265756860,41
1265759534,66
1265764955,40
1265777684,13
1265789960,41
1265796437,5
1265797476,8
1265797476,41
1265808927,5
1265813539,21
1265817910,13
1265827232,41
1265827232,45
1265835383,24
1265842470,41
1265850440,68
1265859250,36
1265866164,1
1265870729,40
1265875256,21
1265875488,41
1265877682,16
1265894257,41
1265966378,66
1275030009,8
1275030009,40
1275065385,41
1275074536,41
1275506685,5
1275510422,5
1275514234,8
1275517195,14
1275519233,18
1275529992,41
1275530917,30
1275530917,78
1275531717,5
1275539462,5
1275544710,18
1275544876,2
1275544884,18
1275552556,41
1275552796,18
1275553307,68
1275557191,40
1275557191,79
1275557423,34
1275557423,40
1275558348,6
1275558579,36
1275559171,41
1275562431,41
1275563207,10
1275563207,41
1275563892,29
1275563892,41
1275564213,40
1275566788,7
1275567158,41
1275569931,22
1275578429,30
1275578957,41
1275582090,30
1275585622,41
1275588055,6
1275589079,30
1275594657,41
1275596256,41
1275600199,66
1275604167,5
1275604209,5
1275604217,41
1275604233,40
1275604480,10
1275604480,41
1275607889,24
1275613317,8
1275614455,41
1275614455,80
1275617714,16
1275619736,16
1275620353,18
1275626509,40
1275626541,2
1275640336,41
1275644098,1
1275644098,41
1275645236,16
1275681082,40
1275681249,41
1275687014,36
1275692832,5
1275692865,18
1275693590,20
1275700999,30
1275703019,18
1275714602,40
1275714602,66
1275717514,2
1275720351,34
1275722126,66
1275723264,66
1275725061,40
1275725061,68
1275725061,78
1275735383,4
1275735987,22
1275747172,4
1275754004,30
1275757700,77
1275760043,26
1275760043,36
1275760662,40
1275760894,41
1275761777,22
1275769887,8
1275771131,5
1275774325,40
1275775173,43
1275781411,41
1275786089,24
1275788440,41
1275788853,14
1275789299,6
1275790941,40
1275790941,66
1275793846,41
1275793846,68
1275793846,78
1275793937,8
1275794935,30
1275795742,5
1275795965,8
1275799033,5
1275810921,41
1275812067,1
1275813644,1
1275828246,2
1275828410,13
1275833816,45
1275853434,30
1275853566,30
1275853608,18
1275858102,20
1275858961,24
1275875957,41
1275875957,67
1275876856,66
1275890287,13
1275894214,20
1275897407,20
1275897464,30
1275907842,5
1275920142,1
1275920977,34
1275928525,41
1275944084,32
1275950115,18
1275950156,41
1275951261,41
1275952293,5
1275952566,41
1275953911,41
1275963373,40
1275965105,1
1275965105,16
1275977803,40
1275978330,41
1275978504,7
1275979965,8
1275983124,8
1275996050,38
1275996050,41
1285006338,66
1285015776,20
1285028167,18
1285028423,41
1285052134,40
1285052498,5
1285053298,41
1285054700,40
1285054700,77
1285071001,5
1285072918,78
1285076240,5
1285077594,40
1285079426,40
1285096784,5
1285137067,40
1285169466,41
1285175695,41
1285185389,38
1285603860,14
1285613943,10
1285618157,5
1285618207,6
1285618207,33
1285624940,41
1285636209,41
1285645648,40
1285647487,41
1285650556,13
1285651166,6
1285654350,8
1285654889,7
1285654939,18
1285657015,5
1285657221,41
1285658377,8
1285658500,2
1285658690,16
1285659482,29
1285665224,5
1285665364,36
1285669085,40
1285669671,41
1285677096,13
1285681882,41
1285687756,5
1285688010,30
1285689703,41
1285701011,22
1285701144,2
1285701193,42
1285701284,5
1285705160,8
1285706259,10
1285708651,8
1285708651,41
1285712042,41
1285712810,2
1285712810,67
1285714337,20
1285714337,46
1285715086,24
1285720292,79
1285720680,18
1285725556,5
1285726216,1
1285729558,40
1285734350,78
1285740464,2
1285752832,1
1285766006,30
1285766733,36
1285767798,16
1285772731,2
1285782847,18
1285784264,1
1285790899,41
1285792762,1
1285817932,41
1285817932,68
1285817932,78
1285818518,41
1285818823,40
1285818823,79
1285822445,2
1285822445,13
1285823914,41
1285824896,40
1285829036,78
1285833061,41
1285835454,66
1285839852,41
1285843979,6
1285843979,41
1285845479,8
1285847681,41
1285854778,20
1285855288,2
1285858530,1
1285860023,2
1285860106,40
1285864942,8
1285874990,10
1285874990,41
1285878074,4
1285883835,24
1285889923,2
1285894949,8
1285895987,1
1285898056,41
1285911453,7
1285912113,25
1285912741,1
1285915488,2
1285920637,30
1285923201,13
1285926238,40
1285929224,13
1285932749,41
1285933945,16
1285943589,20
1285944272,41
1285950626,40
1285950725,30
1285957589,41
1285957589,68
1285957589,78
1285960872,41
1285964577,41
1285977215,5
1285989137,40
1285992115,2
1285992644,10
1285994301,41
1286568690,16
1295001782,5
1295026417,5
1295039360,6
1295042455,30
1295045532,41
1295046407,36
1295050441,33
1295050854,1
1295050946,30
1295052058,41
1295052827,14
1295053437,2
1295055457,40
1295059749,41
1295059749,66
1295060440,13
1295060440,40
1295061786,8
1295074458,4
1295078871,5
1295091635,5
1295092708,41
1295092740,40
1295092740,66
1295092740,78
1295094134,25
1295094167,2
1295097301,66
1295102457,41
1295107456,34
1295110294,41
1295110963,20
1295112290,40
1295120590,13
1295120681,4
1295121770,40
1295129492,41
1295129583,30
1295129674,40
1295140028,41
1295147791,34
1295149540,85
1295154102,41
1295155687,41
1295166692,41
1295189330,41
1295197259,66
1295197861,40
1295197861,41
1295197994,5
1295199768,41
1295266179,8
1295271286,8
1295702637,41
1295719284,2
1295723294,30
1295723294,78
1295723708,5
1295729937,1
1295729937,22
1295732154,41
1295733657,41
1295735553,41
1295736916,18
1295737179,1
1295737179,6
1295737179,33
1295737476,22
1295746915,41
1295749802,2
1295751402,13
1295755494,6
1295755783,40
1295755882,10
1295758126,2
1295759694,1
1295759694,6
1295760395,6
1295761658,30
1295761880,42
1295763332,40
1295763761,30
1295765857,10
1295765857,41
1295769453,5
1295769685,41
1295769909,66
1295773489,66
1295777282,66
1295780260,66
1295781060,5
1295784304,41
1295786960,24
1295787984,30
1295802700,36
1295806172,2
1295806172,66
1295806198,1
1295806198,2
1295809861,66
1295811966,41
1295813384,66
1295813905,16
1295822609,40
1295822609,66
1295831741,66
1295833762,33
1295842946,30
1295883007,41
1295883635,2
1295883635,18
1295885770,5
1295892149,40
1295892867,41
1295894814,40
1295895712,2
1295895712,5
1295897049,16
1295901460,34
1295905792,40
1295909968,30
1295912277,40
1295919504,41
1295921229,5
1295934727,30
1295934826,3
1295937183,18
1295939437,30
1295944841,25
1295947349,40
1295955938,41
1295956092,41
1295958601,16
1295964427,66
1295971430,2
1295975878,2
1295975878,78
1295976819,22
1295980308,32
1295980308,78
1295985778,41
1295985778,68
1295985778,78
1295990216,25
1295992527,1
1295992527,8
1295994275,8
1295994689,5
1295996205,2
1295996874,40
1295997815,16
1306006457,34
1306009501,13
1306010814,2
1306010814,66
1306023973,18
1306026562,5
1306031240,13
1306031240,36
1306031711,5
1306033741,16
1306039755,8
1306045398,40
1306046073,40
1306053780,36
1306056676,24
1306057518,17
1306059936,40
1306062476,4
1306062476,8
1306063276,30
1306069463,41
1306073184,36
1306073408,5
1306075379,22
1306076039,40
1306076716,18
1306079181,40
1306080809,1
1306080924,5
1306088174,10
1306092564,2
1306092564,78
1306093158,30
1306100623,40
1306103064,7
1306103064,41
1306103577,18
1306104633,13
1306107396,41
1306124037,79
1306126958,30
1306132725,30
1306137476,83
1306144357,2
1306145560,13
1306151386,2
1306152756,78
1306153572,20
1306161625,66
1306165857,1
1306167291,13
1306168075,30
1306181854,40
1306182530,30
1306188727,66
1306189964,2
1306197611,1
1306209796,40
1306216726,14
1306224456,18
1306228853,5
1306230776,66
1306265061,13
1306266622,41
1306266929,2
1306280318,2
1306281084,1
1306290911,66
1306322326,18
1306332440,8
1306349188,41
1306371117,41
1306377791,85
1306387519,41
1306812268,5
1306812805,30
1306819586,36
1306820220,41
1306820220,45
1306829221,16
1306839568,4
1306840665,1
1306840665,8
1306841648,16
1306842802,41
1306843610,22
1306850763,2
1306850763,24
1306855739,1
1306860465,41
1306860465,45
1306861430,5
1306862701,41
1306864558,66
1306865241,34
1306865688,41
1306866850,2
1306870050,41
1306870704,2
1306872783,45
1306873294,16
1306873583,66
1306874995,40
1306875083,30
1306880976,5
1306883350,5
1306883897,18
1306887351,13
1306890462,1
1306890462,41
1306895156,16
1306895552,2
1306895552,41
1306900402,41
1306902739,8
1306902739,29
1306902739,41
1306905906,78
1306908108,18
1306913116,20
1306913140,40
1306913314,30
1306913645,5
1306916770,16
1306917299,40
1306917349,45
1306917513,10
1306917513,41
1306929708,2
1306930342,30
1306931241,5
1306931241,40
1306931241,66
1306932025,41
1306932462,40
1306932462,66
1306933775,66
1306933775,78
1306940424,41
1306942545,41
1306946215,47
1306946215,68
1306950415,22
1306962345,66
1306968417,10
1306968417,41
1306998521,40
1306999164,66
1306999545,5
1316002686,34
1316006901,16
1316007230,18
1316009103,18
1316013865,20
1316014251,30
1316014277,5
1316014319,34
1316018203,2
1316018211,40
1316018294,36
1316018369,77
1316026974,66
1316027444,2
1316027444,78
1316034713,6
1316034713,40
1316035819,41
1316038169,1
1316038169,8
1316039365,40
1316039365,66
1316039647,40
1316039696,1
1316042542,41
1316045156,10
1316046378,5
1316047384,40
1316047384,68
1316047384,78
1316048051,40
1316051451,16
1316054174,1
1316054174,41
1316056146,41
1316056146,66
1316059348,4
1316067457,41
1316075542,30
1316083322,6
1316086010,16
1316095193,18
1316095276,1
1316095284,8
1316095326,8
1316095656,22
1316096688,41
1316097439,1
1316097926,13
1316099609,21
1316104797,41
1316104797,68
1316104797,78
1316109275,36
1316109341,30
1316110521,40
1316114119,25
1316119621,30
1316123441,40
1316127624,8
1316130099,41
1316135296,1
1316138506,14
1316147671,34
1316149636,20
1316149735,18
1316163454,18
1316170996,2
1316175276,40
1316186257,41
1316189426,13
1316193881,41
1316193915,30
1316196041,30
1316200769,30
1316200777,10
1316200777,41
1316204332,30
1316206899,1
1316208937,40
1316211154,40
1316211154,41
1316213705,83
1316219058,66
1316225592,30
1316236078,41
1316238561,40
1316250525,41
1316253024,41
1316254840,5
1316258304,20
1316258304,25
1316260540,20
1316268477,2
1316280217,18
1316280977,7
1316293152,34
1316294341,45
1316294754,5
1316297815,41
1316301914,40
1316309685,30
1316321680,40
1316324601,13
1316332349,41
1316334204,41
1316348253,20
1316350689,41
1316359672,5
1316362882,25
1316365521,18
1316381973,30
1316382849,27
1316385032,22
1316387707,1
1316388606,5
1316392673,38
1316398274,20
1316398431,41
1316416134,41
1316920895,30
1316921075,41
1316937006,5
1316937444,5
1316944457,1
1316951171,41
1316951171,68
1316951171,78
1316956279,30
1316962772,13
1316967961,10
1316969140,5
1316971245,29
1316971278,5
1316972219,16
1316972235,41
1316972789,36
1316981954,20
1316981954,46
1316982713,40
1316983406,41
1316987050,34
1316989247,66
1316992423,4
1316992423,84
1316994650,5
1316995921,1
1316995921,8
1316996911,2
1316998248,8
1316998248,66
1316999550,41
1326004078,40
1326011040,13
1326027806,1
1326028853,31
1326029398,30
1326033804,16
1326054537,41
1326057746,10
1326057746,41
1326059452,5
1326062472,18
1326064478,41
1326065269,16
1326065269,40
1326065954,40
1326066671,13
1326067273,41
1326068560,41
1326068560,45
1326070657,7
1326071481,5
1326072380,41
1326073081,41
1326074139,13
1326075672,22
1326076019,22
1326077033,5
1326077587,41
1326078361,41
1326080128,38
1326080128,41
1326086489,6
1326086695,45
1326090556,66
1326099664,66
1326100207,20
1326105685,1
1326115320,4
1326115320,84
1326118761,8
1326118977,1
1326119249,30
1326125261,41
1326126137,16
1326130568,40
1326130568,66
1326133687,16
1326134032,40
1326136854,7
1326158619,16
1326163833,1
1326163833,2
1326174152,5
1326177296,1
1326188210,40
1326196148,8
1326196213,36
1326196296,1
1326196353,22
1326200783,16
1326201146,24
1326201203,8
1326202078,41
1326204207,16
1326205782,5
1326205873,41
1326206301,7
1326223306,8
1326224080,41
1326225137,18
1326227562,66
1326228156,6
1326228156,41
1326238569,27
1326239237,41
1326243940,5
1326255852,14
1326257106,41
1326260522,41
1326265893,41
1326266222,1
1326266537,41
1326270422,41
1326270422,67
1326271693,68
1326272055,5
1326277385,22
1326278995,24
1326281619,5
1326283821,10
1326296542,78
1326301862,66
1326302142,2
1326305541,41
1326306242,40
1326306242,66
1326309055,41
1326314501,22
1326314766,36
1326316647,8
1326319682,1
1326329012,36
1326332172,2
1326332172,33
1326332917,13
1326333618,1
1326335233,40
1326335985,13
1326335985,78
1326342593,1
1326342593,68
1326344607,8
1326347998,10
1326348319,5
1326354853,4
1326355314,41
1326360280,2
1326365263,14
1326377029,41
1326377029,83
1326401852,41
1326435454,7
1326435454,41
1326435934,18
1326453663,8
1326457839,20
1326458613,41
1326468620,41
1326471624,30
1326479908,10
1326480385,18
1326481912,5
1326486770,41
1326494071,41
1326496167,41
1326561630,40
1326571407,15
1326571654,66
1326573445,40
1326574971,41
1326579814,41
1326581208,8
1336103076,66
1336119676,1
1336123348,2
1336127372,16
1336128925,2
1336135797,16
1336137934,5
1336151232,20
1336154707,35
1336154707,67
1336158583,5
1336158583,40
1336161421,2
1336162981,2
1336162981,85
1336163435,2
1336165042,66
1336167899,41
1336167956,13
1336168186,38
1336168616,41
1336168616,83
1336168988,41
1336168988,77
1336169580,77
1336171990,1
1336172170,10
1336172378,41
1336172378,77
1336173004,7
1336173640,6
1336173921,36
1336175108,5
1336178573,40
1336179563,30
1336179563,78
1336179662,68
1336186253,22
1336187343,41
1336190982,8
1336191386,16
1336197409,41
1336198605,8
1336199678,1
1336199678,8
1336202977,16
1336208073,40
1336208925,41
1336208966,16
1336210251,5
1336210269,34
1336210459,40
1336216290,8
1336224757,45
1336225531,1
1336225531,16
1336233014,25
1336235233,47
1336244565,6
1336245539,40
1336247055,40
1336247055,68
1336247055,78
1336247717,41
1336247717,83
1336247964,10
1336247964,41
1336256114,40
1336257070,41
1336261684,30
1336274182,40
1336282094,8
1336282094,41
1336284561,1
1336284561,4
1336293406,18
1336294875,41
1336296565,40
1336297373,8
1336301746,41
1336304948,30
1336305028,4
1336305267,40
1336307974,16
1336324334,16
1336330141,13
1336331313,40
1336331313,41
1336338458,16
1336339092,8
1336339217,13
1336349091,36
1336350446,16
1336356203,25
1336366806,14
1336371285,7
1336371665,41
1336371939,40
1336373521,30
1336376888,5
1336377530,2
1336389139,41
1336399682,2
1336400688,66
1336402320,5
1336404219,16
1336406974,40
1336409382,30
1336415793,18
1336415934,5
1336419290,41
1336430727,41
1336430727,68
1336430727,78
1336433507,5
1336435015,1
1336450311,5
1336450311,66
1336464718,6
1336465335,40
1336466804,16
1336466937,5
1336482330,41
1336482629,41
1336487289,30
1336494145,41
1336503911,41
1336520345,20
1336533579,41
1336534668,25
1336536861,18
1336551548,41
1336560085,2
1336567338,5
1336567551,41
1336584515,41
1336584515,67
1336584937,5
1336643030,40
1336661016,8
1336674886,47
1346204799,2
1346207693,66
1346211794,41
1346211794,45
1346222486,41
1346228616,30
1346247392,13
1346253283,41
1346256567,40
1346260346,10
1346260502,41
1346262698,18
1346263191,18
1346263357,18
1346264793,7
1346267432,6
1346269024,2
1346269024,6
1346269024,33
1346269297,34
1346272994,41
1346272994,68
1346272994,78
1346274024,18
1346275237,30
1346276870,66
1346278124,1
1346279288,5
1346280401,1
1346280401,41
1346281748,6
1346281748,41
1346288065,41
1346290814,20
1346295391,40
1346295870,41
1346295870,68
1346295870,78
1346306321,1
1346306321,41
1346306321,45
1346308228,41
1346308756,29
1346308756,41
1346311230,4
1346311230,84
1346311248,10
1346311305,1
1346311305,8
1346311313,30
1346313335,25
1346317211,13
1346317237,1
1346317237,18
1346317245,41
1346317260,30
1346317369,2
1346317369,85
1346321957,18
1346325362,16
1346328820,1
1346333010,40
1346333846,14
1346341575,41
1346348638,41
1346349891,40
1346349891,66
1346350386,8
1346353182,8
1346363405,66
1346367315,40
1346376894,3
1346377736,16
1346384682,40
1346384864,18
1346385663,4
1346392727,8
1346398245,2
1346398278,40
1346398328,78
1346398690,4
1346399466,20
1346400785,41
1346402039,1
1346402039,33
1346402989,8
1346404340,18
1346404969,22
1346407418,41
1346408622,7
1346412426,1
1346413663,5
1346415072,5
1346429339,10
1346429339,41
1346432275,40
1346432796,30
1346433828,10
1346434610,40
1346437712,41
1346441227,1
1346441227,66
1346443272,66
1346446317,30
1346449121,40
1346453990,2
1346455672,30
1346461332,6
1346461332,41
1346471224,40
1346475928,41
1346478104,40
1346480175,5
1346481645,29
1346481645,41
1346482932,2
1346485067,20
1346489192,41
1346491552,24
1346497245,41
1346501723,5
1346502283,41
1346504206,6
1346505294,1
1346506920,4
1346508918,5
1346511235,35
1346531639,13
1346532819,5
1346542008,8
1346542263,42
1346542586,66
1346545266,8
1346548518,34
1346558392,18
1346564101,41
1346566916,41
1346566916,67
1346568227,30
1346569332,5
1346572831,30
1346581923,30
1346582749,5
1346583176,34
1346590098,20
1346595659,40
1346603610,41
1346603875,21
1346604493,13
1346622859,40
1346624111,18
1346635232,1
1346651627,40
1346654878,40
1346668019,41
1346682804,20
1346690138,7
1346694536,5
1346772142,30
1356301220,66
1356303846,22
1356308167,40
1356318778,5
1356328249,78
1356343073,41
1356351555,41
1356352108,16
1356354864,29
1356360879,41
1356362800,40
1356366116,34
1356369730,13
1356369946,34
1356371967,68
1356375810,41
1356375810,78
1356377758,13
1356378087,41
1356378566,2
1356379952,40
1356379952,66
1356380174,22
1356384820,66
1356385231,66
1356386403,36
1356391270,41
1356391270,78
1356398077,5
1356398861,5
1356399133,5
1356399521,22
1356400915,40
1356405427,1
1356407076,7
1356412266,41
1356412266,83
1356412399,16
1356414700,2
1356416978,8
1356418222,1
1356418222,16
1356418560,13
1356420038,30
1356423370,45
1356424741,20
1356432256,16
1356432256,40
1356437297,1
1356437297,16
1356437586,5
1356437586,66
1356442974,18
1356444855,40
1356447700,6
1356450431,40
1356450498,1
1356452486,22
1356454136,2
1356454714,1
1356458046,36
1356462808,41
1356462808,67
1356466254,30
1356474530,40
1356482392,10
1356482392,41
1356482855,30
1356482905,16
1356489884,1
1356496012,40
1356499289,66
1356502264,16
1356503775,30
1356514905,25
1356521900,6
1356521900,41
1356521991,7
1356524250,10
1356524250,41
1356525141,8
1356532691,40
1356536585,41
1356537005,40
1356537005,68
1356537005,78
1356540249,20
1356542237,41
1356542682,18
1356546899,30
1356548341,5
1356549794,40
1356550339,78
1356554802,1
1356557888,18
1356570519,41
1356570915,41
1356571681,6
1356574396,36
1356575872,40
1356575971,30
1356578066,34
1356578835,5
1356579916,41
1356581482,5
1356585533,2
1356591267,30
1356600175,30
1356601793,16
1356601793,40
1356603385,66
1356609036,1
1356610406,41
1356611990,22
1356615025,5
1356626402,41
1356632202,14
1356632392,5
1356633978,2
1356637839,66
1356638886,66
1356642128,40
1356647788,41
1356668503,68
1356668701,30
1356670038,40
1356677132,1
1356677132,8
1356684021,30
1356684096,41
1356684948,14
1356703540,7
1356703540,41
1356704985,41
1356705412,41
1356722623,2
1356728299,7
1356731665,40
1356731665,41
1356737886,18
1356742431,41
1356742431,45
1356751879,41
1356754840,22
1356766455,40
1356787840,30
1356788772,41
1356792154,2
1356798086,30
1356798276,40
1356827323,41
1356840441,10
1366404709,5
1366404709,8
1366404709,40
1366408726,66
1366416497,35
1366419640,41
1366426363,34
1366429680,66
1366432296,20
1366437832,7
1366440885,5
1366442998,41
1366444101,16
1366449670,22
1366450959,14
1366453086,40
1366455446,24
1366458234,13
1366460586,13
1366462806,2
1366462871,41
1366464356,41
1366464653,18
1366465734,8
1366466757,13
1366478117,66
1366487225,8
1366491698,1
1366500209,16
1366501983,40
1366510869,40
1366511768,41
1366511768,45
1366513251,40
1366513269,5
1366513327,1
1366513327,36
1366513392,5
1366514358,8
1366515942,1
1366519225,8
1366519258,66
1366520843,41
1366520843,66
1366520926,5
1366521734,30
1366523623,20
1366527590,29
1366533465,77
1366537474,16
1366544488,18
1366548620,1
1366548620,40
1366554933,41
1366554933,83
1366563835,18
1366581613,40
1366590176,1
1366590200,40
1366590234,41
1366590275,41
1366599987,41
1366599987,77
1366601007,41
1366601007,77
1366601833,20
1366603144,40
1366604969,16
1366607467,2
1366621807,2
1366634727,41
1366636573,41
1366642753,20
1366643918,2
1366646952,40
1366651259,2
1366651416,89
1366670671,41
1366671612,30
1366671612,78
1366678484,35
1366678484,40
1366679508,30
1366685273,30
1366686727,18
1366700700,41
1366705329,2
1366717563,41
1366718033,5
1366722696,40
1366731481,4
1366731911,66
1366731960,7
1366733636,36
1366735532,20
1366737231,41
1366737231,68
1366739724,8
1366739880,6
1366746299,5
1366746661,41
1366746661,68
1366746661,78
1366758369,40
1366760514,2
1366763138,20
1366769887,40
1366777336,8
1366784910,7
1366790438,40
1366790479,20
1366814204,16
1366820557,41
1366837502,66
1366838443,21
1366845166,78
1366858011,41
1366872293,7
1366872293,41
1366875213,18
1366880395,18
1366880692,22
1366888257,36
1366917361,25
1366974321,41
1376036178,40
1376073023,41
1376503631,5
1376505701,5
1376515023,29
1376515023,41
1376519967,2
1376519967,40
1376522847,5
1376524033,20
1376527440,20
